#OTUID,taxonomy,confidence
0a8b5a0a295633459e3063f6e200100c,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales,1
ae2a0f8e713171e89693eb3a71de5703,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides,0.7
9ce0fa4eb13c5828bbd5a0026b2b72df,k__Fungi;p__Ascomycota;c__Sordariomycetes,1
a6d54cd12f5fcd8b33faf028366d6d11,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Exserohilum,0.7
93e7abb6f06d9c5d281efbaa0f44ff8a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium,1
06365563f5bb62dd2b89739d0dac48de,k__Fungi,1
264ab0845e030ee9cd8815e88c929094,k__Fungi;p__Ascomycota;c__Lecanoromycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.666666667
b1654c3d638ee88b1780cbc4e8a958be,Unassigned,1
49a64d55d6505ac72c7538f63f9ce49b,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus,0.888888889
b86290c4fdbf542881f21ff6d024ebac,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera;s__Cyberlindnera_jadinii,1
425692f4aa3e9bcbe2ad3c4874fecc56,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Auriculariales;f__unidentified;g__unidentified;s__unidentified,1
fba82c03ccaa3250e3136d7ebd9881ed,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.6
82f8b6530e77781e43b8b012ff2c7355,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Resinicium,1
0447c52ba0acd15d1896763d810582d6,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium,1
d08d4a9771a39f00a629f14321325a96,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus;s__Aspergillus_penicillioides,0.6
8b748d3d2c090cfef63d7e848632ce20,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.6
c544bd97760f2475d4ceb385d0e81ebc,k__Fungi;p__Ascomycota,0.7
03d4aad51305c6ce645dd4f80026e1f0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,0.6
1a5dccda458a871c3a64bd894021e56e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Teichosporaceae;g__Teichospora,1
45a0fecd57ea2e8090e871f386d2c4bd,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetaceae;g__Saccharomyces,1
af7b4025c3eaaca125e593aceab2c928,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Vuilleminiaceae;g__Vuilleminia,1
b375808b8bf2db887ffdd71453eae97b,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Deconica,0.6
3d1bd7a0110344bf92756a194d73f680,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.6
9ace7f50ac970340dbacb2cf8457619f,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,1
885832f6e34f4a8e2f67fa0db1ae859d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia,0.9
59846dfe59954eb090e0d777fe98dcda,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Bipolaris,1
714f45be6d89a51f6d4ce08572766386,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales,1
41a6f4e9b19a1bffc429937bca2d6d70,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.545454545
b8c107021fff9b067ee1e3e4b7a67aec,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Toxicocladosporium,1
baf807a5aaf1db14f1bfd58ea22c7ec1,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera;s__Cyberlindnera_jadinii,1
3b7bb84f8d6627a0cf7df607221ca398,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,0.6
929148737fd32ec2e1376078835fed77,k__Fungi;p__Ascomycota,0.7
2f40ceaf4a07ef674abf25a156824188,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Peniophoraceae;g__Peniophora,0.7
7cd238fc3c9c3f7e1942c1b368780bd2,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium,1
017dc229d9fb93a278c5f1b054809c24,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia,1
781b6102c85d665cd66657d9e31e1c1d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae;g__Scolecobasidium;s__Scolecobasidium_constrictum,1
0edf97a677f251c183e0df207a7ba5fd,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Daldinia,0.9
e1e7672f3b61407abe7c1085cf4da48d,k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_globosa,1
b9b6241bbffed112b5bb8c302ea4fe86,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces,1
f3e9e169747aa0e090ebf480cc89e049,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum,0.9
b7cbe749d6da79e3bfffab21d5267a25,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Tremellaceae;g__Cryptococcus;s__Cryptococcus_neoformans,1
f7a7c3a129b434542816a896634f5b9d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Venturiales;f__Sympoventuriaceae,1
f2f1f641e510db5e69ca355b4574428f,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,1
de1dc6e5bb2048ee769c21eb2213556e,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Cylindrobasidium,1
38f1d289ccbaafc9c65d2b6625860595,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera;s__Cyberlindnera_jadinii,1
b84226606ff6ef4e2194022b44287a3d,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma,1
521f603832c8570fbfd8d636af1c470f,k__Fungi;p__Ascomycota,0.7
2551485d134dcf7d61d0534684b0e2de,Unassigned,1
7ccbcdd31a33032bb4242bc5789400cc,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae,1
33d540e43d0510a4986f677060be2cb5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__unidentified;g__unidentified;s__unidentified,1
1096f6f5df896f3e5b1f347544f3973b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Toxicocladosporium,1
c080e232497ac762858532c4140ee9bb,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.545454545
c7538a6b7427c41885c8aeba8ad07fd8,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Trichocomaceae;g__Talaromyces,1
41b1ac05a9ce87d60ed7808980214ae7,k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina,1
b8d2a5d0f74ad212456443eb15169adc,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella,0.7
173655ce28fa692960991a1120280bed,k__Fungi;p__Ascomycota;c__Sordariomycetes,1
82cb5526ac73987e3e375f2b36729938,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporidiobolus,0.6
1d0d78ca226965f2fc9961a058297712,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Xylariaceae;g__Xylaria,0.6
6b3ef5d0c395972bf59fef520ed26da6,k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina,1
703f8bcbe0e4c9bf7bb89ab80905a051,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma,1
4e9b5354863c8265a8d1f01025147b4e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium,1
5f356e52adc00c87b5bc4ebb6b8d1e03,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Polyporaceae;g__Trametes,0.9
432aaad54436c7bc1edca4329e3ee470,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis,0.8
76209cea0b32a37366c8075fb8dbb74d,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia,1
46d7a29fe7f4a73bed1e76052fb2c1ae,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreales_fam_Incertae_sedis;g__Trichothecium,0.888888889
5e591bf7f83f74af1b7b1e66933a07c4,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Dothideales;f__Aureobasidiaceae,0.7
ebc5f760b7cc042da50789635e5bced7,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia,1
217219055d9c29d88784a4d6a0ac33d9,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella,1
9e83996ca109aa2e954e9691cd1d1b16,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,1
6afa69a8f46779af9bb45761827dd9f0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.9
618e30f0963a5e8c4954379f97041462,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Crinipellis,1
644b80b83320f5651b677a25b83468ae,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellales_fam_Incertae_sedis;g__Sistotrema,1
573c69b55832d332f2e1eb64863f7d4b,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon,1
dd3b1d9fad62b83dbe3e8e2a017cf0fb,k__Fungi;p__Ascomycota,0.7
57ba3213feb2d9750847dfbc8e8b6b6d,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Trichosporonales;f__Trichosporonaceae;g__Trichosporon,1
26524f8e50daf0a6ed2202cd963145b3,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Phanerochaetaceae;g__Phlebiopsis,0.8
7166fad974fb96e4841c7ca2420d1f2a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,0.6
79b390a440aa8d646745e6ff9268fec6,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycodaceae;g__Hanseniaspora,1
a9ec434e3ae5a45177db231fad1d4051,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetaceae;g__Hymenochaete,0.9
c4c06362c1a4f26c640b90c90e42f89b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales,0.6
c92b7250558a51b1665c6b69d9465ebb,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodosporidiobolus,1
4bb1f5609a3ff57a925fedb464cc196f,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia,0.9
3de9fea4978910254397a2a111f1dcd5,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Cystofilobasidiales;f__Mrakiaceae;g__Itersonilia;s__Itersonilia_perplexans,0.666666667
c4fd8ff2aa54a64689b84297ce71d4a5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales,0.9
785c43493d711ab3d7f330cf9c97232b,Unassigned,1
34f2f2e3ceb714864e4d50856fd92654,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,1
a98c77f43b0c1d9e5b0705a88e383fef,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Cuniculitremaceae;g__Kockovaella,1
23da554ade109717a073490f73ea4161,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Resinicium;s__Resinicium_bicolor,1
59d77b8f98bc7d9e459324955eced8d7,k__Fungi,1
2bd47aca1d0acb51360f5fbd4ef54f4a,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae,0.8
3f4e364a92033104166283387348d915,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Cladosporium,0.9
96d033ac4c2845e0c06b01de7d5e347c,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma;s__Vishniacozyma_victoriae,1
82e6115e8e5771e3916f2021773a5f7c,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Nectriaceae,0.777777778
dabaa92b81f237a3f86103d0ea0a888b,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,1
2f25dde0993a3d2f47c03fd58c851b9c,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporidiobolus,0.75
3ed2585ee7d175ac12e061f0bec283c9,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Alutaceodontia;s__Alutaceodontia_alutacea,1
cde8a717676b942fd51f17902fa60a04,Unassigned,1
a84b74cf7c77f3b4154d8a85e426e0a1,k__Fungi;p__Basidiomycota;c__Agaricostilbomycetes;o__Agaricostilbales;f__Agaricostilbaceae;g__Sterigmatomyces;s__Sterigmatomyces_halophilus,1
c29f990ab4677973f636d848b4011a8c,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus,0.888888889
8cd13d91893c458b2ad56a52e7bc7b21,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporobolomyces,0.8
65fe3f73ba4141f40d7592f5da4b5596,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,1
12f38810427bc7c7129802e4a10671a6,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Hypocreaceae;g__Trichoderma,1
a97bc051d5ff31e6f7ec131f57c766fc,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Strobilurus,0.7
106b68fc8e8371d0528f8d6d2a454930,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales;f__Stachybotryaceae,1
005cd5fe321d711059c5a43b39a2ad7e,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Hypocreales,0.666666667
63d8b9913bf3771e2bb8092edec15906,Unassigned,1
c38f25621da7d1012700b6eb5051b123,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,0.6
94b979e96f2776702343bb4c52306af6,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta,0.8
1a38df7e842ea1c1bb9dea0be1113a06,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Sporidiobolus,0.6
9a503ec820f7c7c5ed2635baf8015c16,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium,1
bf66854dda53aac5875c0e7100a0eba7,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia,1
e780117983883e4903afd33c05cedd9a,k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia,1
b995a42fbc5adcd34e36c01893d467c2,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Cladosporiaceae;g__Verrucocladosporium;s__Verrucocladosporium_dirinae,1
89c1c582b517f11c53c36c3bfc53c1c0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Thanatephorus;s__Thanatephorus_cucumeris,0.75
503a8205c83ee860b1f6643ae96bcba3,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Didymella,0.8
9044beb17359d080fa556e54b821ce4e,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae;g__Neoascochyta,0.8
e9f957d5f971790d79b85dac742cd625,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales,1
dfa4f78b4e4bb19e40bccc91e67e5956,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Physalacriaceae;g__Armillaria,1
c6083b7117d8bb19c8a687a8afe38ea1,k__Fungi,1
9097064ece194231c885b10f5d4fe950,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Polyporales;f__Meruliaceae;g__Phlebia,0.7
b606aa419e659c91f5dad4b6a97caf4e,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Xylariales;f__Diatrypaceae;g__Eutypella;s__unidentified,1
8710f10a81434900188c53b385afb2b5,Unassigned,1
cd67b60435f141d749a3ad322b7e2858,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.545454545
9484de8537d08bdfe8b750659fbd6025,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Strophariaceae;g__Pholiota;s__Pholiota_squarrosa,0.75
70fd0449c0cad20011473bb08e98167f,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Skvortzovia;s__Skvortzovia_furfurella,1
7e27c69d8b5a08bc65a30f7db8c063b3,k__Fungi;p__Ascomycota;c__Taphrinomycetes;o__Taphrinales;f__Taphrinaceae;g__Taphrina,1
e750f6ad6f92cce35ebd5c79fc410ebd,k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Sclerotiniaceae;g__unidentified;s__unidentified,1
9fb8681e96bb21ed5b5110094becb1f0,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Ceratobasidiaceae;g__Ceratobasidium;s__unidentified,0.6
ed0e5282d9e1b0a19805d6277b7a8375,Unassigned,1
d7419d0a052c41a78d69f66bcb1fd28d,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Dissoconium,0.8
544c43d04f013cbd629df86b45324081,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Stereaceae;g__Stereum,1
f378c41476fbb9d771e00b9755cca540,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Aspergillus,0.8
25e9d2504b02a1fb72a5bfa6ffec9caf,Unassigned,1
21fb4c8440b94c8292447579a6f8de32,k__Fungi;p__Ascomycota;c__Leotiomycetes,1
b268da88ffc74bdeff68542edacdc4af,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula;s__Rhodotorula_mucilaginosa,0.666666667
143b47282fc27e62c0328bbac92479e6,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Curvularia,0.9
395c53e8ece0a11d2bb95183d9f360fe,Unassigned,1
22e81218fdb146d78a11cb63518d6b93,k__Fungi;p__Ascomycota;c__Orbiliomycetes;o__unidentified;f__unidentified;g__unidentified;s__unidentified,1
ce0f1d35caa4ad0774f1acf9d5b0d016,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Starmerella;s__Starmerella_etchellsii,1
676820e390e5d0dcf6ef5a3bab6a68b3,Unassigned,1
fd025d7080f5559cb753e1d5aa11b0ff,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Schizoporaceae;g__Kneiffiella;s__unidentified,1
c09805160694fd9beca0a052eec40b36,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae,0.75
7da3963a765383f8d355e73298b4edb3,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Atheliaceae;g__Athelia,0.833333333
87705d7a31057a43f522923f9b41f54d,Unassigned,1
db41490a2977f7e7487a7fd6060297fe,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Debaryomycetaceae;g__Debaryomyces,1
a68cee8a1aa90567e187d08f3dfb899a,Unassigned,1
67041be1cc8452387d5712f8e170ff56,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymellaceae,1
1981223b2ee25f07a55c338da2b36409,k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium,0.9
3cded8f0331b98a4e2a681decfb75d00,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Capnodiales;f__Dissoconiaceae;g__Uwebraunia,0.571428571
bfab5b98e732d4b2386332614b2ef5f7,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Resinicium,1
081c2cd366a81f4f0515f09e6201af4d,k__Fungi;p__unidentified;c__unidentified;o__unidentified;f__unidentified;g__unidentified;s__unidentified,0.6
14fd3b425008ff3c22b1954b25751f88,k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae,0.666666667
7aa19f91704baaa6e1892ff83845e764,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Candida;s__Candida_tropicalis,0.777777778
968825538d2154a13669031933f2efd0,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Didymosphaeriaceae;g__Pseudopithomyces;s__Pseudopithomyces_karoo,1
9216d57076365e1aad9acbef128f1f99,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Bondarzewiaceae,0.666666667
713f5dd05db6ec6130109d591aa59735,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Naganishia,0.714285714
8e11f16c3b56f63d17b98e0cd8dc9fbe,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Corticiales;f__Vuilleminiaceae;g__Vuilleminia,1
b20609a511ee206893cb53f8c2dade2c,Unassigned,1
bb0c443462e8128b5a05451dc3bb7008,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae,0.9
2ddf208348db59faff7fbd2480a84064,k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia;s__Malassezia_globosa,1
1c44dbe18a221c8e9c484858bc2506cb,k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Phaffomycetaceae;g__Cyberlindnera;s__Cyberlindnera_jadinii,1
72e4f32c88fe1598ea319a257815740a,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporales_fam_Incertae_sedis;g__Pseudorobillarda;s__Pseudorobillarda_phragmitis,0.666666667
084ce04217497934834740cd8725fa03,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae;g__Filobasidium;s__unidentified,1
949c53a7cf28564d3e15f6042f00258b,k__Fungi;p__Ascomycota;c__Leotiomycetes,0.7
5268381a9ab2922e05e0f49318fcf892,k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Sporidiobolales;f__Sporidiobolaceae;g__Rhodotorula,1
b1e5881334ac9eb41b54d9ee6aa7d682,k__Fungi;p__Basidiomycota;c__Malasseziomycetes;o__Malasseziales;f__Malasseziaceae;g__Malassezia,1
127302c745cf859e3f7f8270640a37e5,k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Pleosporaceae;g__Alternaria,1
d09cd4e8decbf974ca62ad3aa6d57938,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae,0.8
16751c616ff15fc6f0ed8fbbc93ab345,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Trechisporales;f__Trechisporales_fam_Incertae_sedis;g__Sistotremastrum,1
375c484e2f6fe30b36f99507431a16e1,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Filobasidiales;f__Filobasidiaceae,0.8
329c80f13aba57940147e21352b298ff,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hymenochaetales;f__Hymenochaetales_fam_Incertae_sedis;g__Resinicium;s__Resinicium_bicolor,1
291dfb20fb8cd8be26e4dd063d01235b,k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales,0.75
e830a4922ccd08f2ffb8307cd7352d81,k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Bulleribasidiaceae;g__Vishniacozyma,1
abe2e03b897c5c80efbf1f74f0b3f8cb,Unassigned,1
